city,home_town,id
Moscow,,315022027
Moscow,,461560524
Moscow,Москва,20634320
Lipetsk,,116447953
Moscow,,111074010
Moscow,Москва,38197996
Moscow,Тульская обл     ,10410741
Moscow,,9493238
Moscow,,136502006
Moscow,,1366790
,,296540934
Moscow,,337959691
Moscow,,299686672
Moscow,,367713044
,,185391893
Moscow,,239655708
Baku,Баку,353426210
,,18275111
Podolsk,素晴しい素晴しい楽曲で感動した。楽曲で感動した。,42261291
Moscow,"Миоры,Верхнедвинск",36363054
Moscow,Москва,204266287
Moscow,,13687603
Moscow,,5298997
Moscow,,8182591
Tula,,86563647
Moscow,Москва,6347588
Moscow,,347921222
Moscow,Москва,7658317
Moscow,,10410832
,,330488677
Moscow,,49863525
,,339270503
Sergiev Posad,,72014696
,,288021363
Moscow,,366795641
Elektrostal,Электросталь,176741243
Moscow,москва,67296139
Moscow,Москва,22862732
Moscow,,150264718
,,155769747
Moscow,,100064151
Moscow,,4905879
Moscow,,13294490
Moscow,Фрязино,1760160
,,224451489
Moscow,,56230
Moscow,Москва,108452781
Moscow,Москва,157211572
Moscow,,176217015
Moscow,,23780283
Moscow,,11328445
,,14343117
Moscow,Москва,56272
Moscow,,414768087
Moscow,,281336804
Moscow,,6740983
Butovo,,842753
,,328784901
Moscow,,4905990
Perm,,12770310
Moscow,,183426058
Moscow,,973835
Moscow,,318299157
Moscow,,28498971
Boston,Вашингтон,276093993
Moscow,,13425717
Moscow,,143580214
Moscow,,269147191
Moscow,,80665657
Moscow,,31382589
Moscow,,208067649
Moscow,,70442057
,,388160605
Moscow,с.Елховка,80403552
Odintsovo,,194567265
Moscow,,44751970
Moscow,,842853
,,37543015
Moscow,,194436202
Moscow,,283958379
Moscow,,24829037
Moscow,,303881329
,,452516977
Moscow,,97574007
Moscow,,176610429
Moscow,,24697984
Moscow,,30858371
Moscow,,441638026
Moscow,,332323987
Khimki,,38591637
Moscow,Москва,98491543
Moscow,Москва,2546848
Moscow,,211868837
Moscow,,201776294
Moscow,,224582825
Moscow,,254598323
Gagarin,,38591673
,,332324026
,,184343750
Moscow,,9493711
Moscow,,7527632
,,375053526
Moscow,,14867685
Moscow,,48159974
Moscow,,4513008
Moscow,,9886966
Moscow,,68345079
Moscow,,445832442
Moscow,,20503802
Moscow,,231660799
Moscow,,1629440
,,467721472
Moscow,москва,221043971
Moscow,,108059914
Moscow,Ижевск,8314122
Moscow,,1760527
Moscow,Москва,45145364
Moscow,РОССИЯ,60218656
Moscow,Севастополь,6479139
,,445570342
Moscow,,253287718
Moscow,,711983
Moscow,,59956541
Moscow,,56643
Moscow,Город Перьев,16440644
Moscow,,153279831
Moscow,,298114393
,,449109340
,,368368990
,,401005937
Moscow,,33480057
Moscow,,26664318
Moscow,,31382914
,,349494662
,,345955732
Moscow,,10149269
Moscow,,279240090
Moscow,,316726684
Moscow,Москва,10018211
Moscow,,204004799
Moscow,,192077254
Moscow,,299032008
,,50388425
Moscow,,18275786
Moscow,москва,360242634
Moscow,,22863314
Tyumen,,391306711
Moscow,,18013658
Moscow,,58121699
Moscow,,316857828
Moscow,,17882598
Moscow,,76340712
Moscow,,8969707
Moscow,,52485612
Moscow,донецк ростовская область,114351596
Moscow,,178576879
Moscow,,18537969
Moscow,,4120052
Moscow,Москва,23649780
,,39640578
,,455794193
,,375447066
Saint Petersburg,,2022945
Tashkent,,8576550
Moscow,,33873459
Moscow,,2022963
Moscow,,152231477
Moscow,,99016250
Moscow,,14212666
Moscow,,122084928
,,303750721
Moscow,,31514179
Moscow,,69787204
Moscow,,7790149
Moscow,,75423310
Moscow,Москва,15654478
Moscow,,1498709
Moscow,,229301849
Moscow,Москва,165338717
Moscow,,2154081
,,375316076
Moscow,,11066990
Moscow,Москва,229039726
Podolsk,Подольск,1236601
Moscow,,51961466
Moscow,,35839609
Moscow,,11198076
Moscow,,248962685
Moscow,,94297725
Moscow,,282910344
Moscow,,3202710
Moscow,,17882777
Moscow,,150789789
Moscow,,330489501
,,329834146
Moscow,,139255459
Moscow,,974500
Moscow,,17882790
Moscow,,152231591
Tbilisi,,212655783
Moscow,,14737070
Moscow,Москва,243588783
Moscow,Москва,52485808
,,498785967
Saint Petersburg,продаж,217767602
Moscow,,311746229
Moscow,,64806583
Moscow,,163503801
Moscow,Москва,13426364
Moscow,,1760966
Moscow,,4382408
Moscow,Короч не важно,318955215
,,64937682
,,482926298
Moscow,,1760996
Moscow,Москва,226025189
Magnitogorsk,,248176362
Moscow,москва,251584235
Moscow,Москва,91938541
Moscow,,2809582
Moscow,,49078002
Moscow,,404938485
Krasnodar,,39247610
Moscow,,182640387
Moscow,,92200709
,,383704845
,,19586832
Moscow,,341499671
Vorkunovka,,267575065
Moscow,Лебедянь,273735450
Moscow,,1498911
Moscow,Moskowww,16310048
Moscow,,22470432
Bender,,5693218
Moscow,,94166833
Moscow,Россошь,187490099
Moscow,п. Думиничи,69132084
Moscow,,102031155
Moscow,,13295417
Moscow,,195354428
Moscow,москва,10411840
Zhukovsky,,382918467
Khabarovsk,,64151364
Moscow,Москва,138731336
,,458678095
Moscow,Москва,276881233
Moscow,,13688658
Moscow,,2023253
Moscow,Москва,297983836
,,300474204
Moscow,,206626657
Moscow,,145416039
Balashikha,,161406825
,,431153012
Krasnoyarsk,,153411450
Moscow,calarasi,82632575
Moscow,,8183680
Moscow,,302440319
Moscow,,51437445
Moscow,Москва,39903110
Moscow,,2809739
Moscow,,30334860
Moscow,Москва,265478027
Moscow,,312401808
Moscow,,256565146
Moscow,,275963806
Moscow,,61792160
Moscow,,4906912
Moscow,,30859177
Moscow,,278192047
Moscow,,202563503
Moscow,,28106671
Moscow,,50257846
,,16965563
Moscow,,41738174
Moscow,,121298892
Khimki,,231923660
,,2285519
Moscow,,3334097
Mozhaysk,,25878498
Moscow,Москва,6348770
Novocheboxarsk,,70967268
Moscow,,17227756
Moscow,,15392754
Moscow,,74113010
Moscow,Москва,2154486
Moscow,,4251649
,,431284226
Moscow,Москва,2809866
Moscow,,4382738
,,2678803
Moscow,,319520
Moscow,,322494501
Moscow,москва,56287275
Saratov,саратов,233496622
,,391962681
Mytischi,,329179194
Moscow,,5562432
Moscow,,362995778
Moscow,,60874831
Balashikha,,35446871
Moscow,,1499224
Moscow,,2023516
,,240836700
,,384229477
Moscow,Москва,144760937
Moscow,,3858546
Moscow,,8839288
Moscow,,153542777
Moscow,Москва,843908
Moscow,,1368197
Moscow,,222355590
,,378724486
Tomsk,,187228299
,,332062860
Moscow,,13557900
Moscow,,440197269
Moscow,Москава,297459863
Moscow,,255385754
Moscow,москва,31514781
Moscow,,51175589
Saint Petersburg,,312664235
Moscow,,32825524
Moscow,Москва,712890
Moscow,,1892538
Moscow,,15655103
Moscow,москва,64807103
Moscow,,15917255
Moscow,,5824715
Moscow,,189849807
Moscow,,3334354
Moscow,Москва,433774806
Moscow,,216064215
Moscow,Stockholm,221700320
Moscow,,184082658
Moscow,Рязань,2810083
,,4514020
Moscow,,12509435
Moscow,,302571773
,,463921407
Moscow,,2285825
,,1761541
Moscow,,134144262
Moscow,,27975944
Moscow,,9494797
Moscow,,38854931
Odintsovo,,15261973
Moscow,САТИНКА,133226788
,,436396332
Volgograd,,225239340
Moscow,Где-то рядом с Тольятти,7004476
Moscow,,104653119
Moscow,,4383043
Moscow,,231137604
Troitsk,,61661509
Moscow,Москва,2285901
,,352248143
Moscow,,242803024
Moscow,,31514960
Orsk,,2941275
Moscow,,219472219
Nizhny Novgorod,,469819741
Moscow,,2416992
,,434037097
Moscow,"Родилась в Чите,выросла в Норильске живу в Москве",58384749
Moscow,,270328175
Moscow,,290120050
Moscow,балаково-москва,58253687
Moscow,,8184184
Moscow,,25223550
,,86040979
Moscow,,52617624
Moscow,,5693856
Moscow,,56025505
Lyubertsy,,240050593
Moscow,,308863395
Ivanteevka,Ивантеевка,5693860
Moscow,,6873510
Suna,Киров,6349224
,,3596719
,,493281715
Moscow,Москва,14737844
Moscow,,3072441
Moscow,,15655365
Moscow,,458023367
Moscow,Москва,47112654
Moscow,,144630237
,,372826594
Moscow,,251191779
,,316989925
,,346350063
Moscow,,322494960
Moscow,,270983663
Moscow,Москва,40559111
Moscow,Москва,37020169
Moscow,,239002122
Moscow,,403104269
Moscow,,236904975
Moscow,,160358928
Moscow,,13427221
Moscow,,152887834
Moscow,,246342187
Moscow,,158655023
Moscow,,2679355
Moscow,Москва,46981702
Moscow,,9495119
Moscow,,11199055
Moscow,,844369
Moscow,,135062103
Moscow,Москва,41738842
,Москва,443212378
Moscow,,206889565
Moscow,,2024035
Moscow,,4121191
Moscow,,16966251
Moscow,,275440240
Moscow,Москва,238871156
,,348971638
Moscow,Москва,17359483
Troitsk,,342024830
Los Angeles,,1630852
Moscow,,490791560
Moscow,,360505993
Moscow,,15262357
Moscow,Воронеж,177136278
Moscow,,16704150
Moscow,,17883806
Moscow,,8184490
Moscow,,2941620
Moscow,,16573118
Moscow,,322233026
Moscow,,34661059
,,320197
,,22078149
Moscow,,6873800
,,458941135
Moscow,,430367439
Moscow,,26927828
Moscow,,2941670
Moscow,Холмск,66118375
Moscow,,140698346
Moscow,,71361263
Moscow,Moskow,9102067
,,34661107
Moscow,,6087413
Moscow,,271770370
Moscow,,240050949
Moscow,,1630984
Moscow,,392880904
Moscow,,2155279
Moscow,,335078161
Moscow,,42263314
Moscow,,121299744
Moscow,,229172002
Moscow,,395764518
Artem,чирчик,7267120
Moscow,Москва,7791411
Moscow,,340190016
Moscow,,52093764
Moscow,,89973573
Moscow,,212788046
Moscow,,23257944
Moscow,,2024281
Moscow,,283042655
Moscow,,8708962
Moscow,,3203940
Moscow,,11985772
Moscow,,36234094
,,446882673
Saint Petersburg,,90235764
Moscow,,467460982
Moscow,,391046010
Moscow,,55370622
Moscow,,10281854
Kolchugino,,48423808
Moscow,,91153278
Moscow,москва,5301125
Moscow,,185918342
Moscow,,51307408
Moscow,,119333777
Moscow,,279503762
Moscow,Москва,1762196
Moscow,,227337108
,,166781846
Moscow,,266396566
Moscow,,3597208
Moscow,,2286492
,,426042276
Perm,,249226149
Moscow,Выкса,6218670
Moscow,Москва,330359729
Moscow,,198239158
Mogilev,,253944768
,,407561154
Moscow,,35054533
,,224584648
Moscow,,187884491
Moscow,Димитровград,43049945
Moscow,,140043226
Moscow,,27976668
Moscow,,223011805
,,340714479
Moscow,,12116981
Moscow,,11854838
Moscow,,139650042
Moscow,Москва,186311676
Moscow,,174646279
Tambov,Тамбов,1631240
Moscow,,185263121
Moscow,,42132502
Moscow,Москва,136897562
Moscow,,205841434
,,351593501
Moscow,,287106077
Moscow,,240313376
Moscow,,339797034
Moscow,,13820971
Moscow,,226288688
Moscow,,5301300
Moscow,Москва,146334779
Moscow,,13952060
Moscow,,131523649
Moscow,,22340674
Moscow,,168092739
,Москва,383444044
Moscow,,98624588
Moscow,,372433998
Dublin,,480306262
Moscow,Москва,60089440
Moscow,,4777064
,,454354024
Moscow,,363127916
Moscow,Москва,25617541
Moscow,,185656455
Moscow,,31122574
Moscow,,131785871
Moscow,Москва,19195027
Moscow,,345695383
,,321315992
Moscow,Москва,2417821
Moscow,,3466401
Moscow,,367453351
Moscow,,44229801
Moscow,,8185004
Moscow,,58540
Moscow,,361030831
Moscow,,183035056
Moscow,Воркута,210166959
Moscow,,6612147
Moscow,Москва,237954230
Moscow,Moscow,155116737
Moscow,,87090373
Moscow,,257090767
Makhachkala,,284746972
Mytischi,,3859682
Moscow,,5694691
Moscow,,379905252
,,9102565
Moscow,,49079528
Moscow,,208463082
Moscow,,8185068
Moscow,Москва,4515054
,,380036342
,,345040127
Moscow,,27452678
Moscow,Москва,321840396
,,412542221
Moscow,,5694734
Moscow,Москва,10544399
Moscow,,112387344
Moscow,,164947217
Moscow,,368370961
Moscow,Москва,247915797
Moscow,,323151128
Moscow,,2286886
,,6874407
,,255517994
Zhukovsky,,393405745
,,339010873
Moscow,,2942276
Moscow,,36758856
Moscow,,291824973
Moscow,москва,294970718
Vladivostok,,104392032
Moscow,,153150828
Moscow,,63497580
Moscow,,334161264
Moscow,,13690224
Moscow,Москва,156296562
Moscow,,2155893
Moscow,,2418038
Moscow,,93775222
Moscow,,100459893
Moscow,,13297019
Moscow,Москва,115533185
,,475194756
Moscow,,454878597
Moscow,Москва,28894598
Moscow,,3859846
Moscow,,2811268
Moscow,,5563784
Moscow,,122086797
Moscow,,714141
Podosinki,,60351903
Moscow,москва,4908448
Moscow,,452005
Moscow,,174777768
,,395109800
Moscow,,179627445
Moscow,,365356470
Moscow,,450815416
Moscow,,2680250
Moscow,,5825986
Moscow,,4646339
,,12772804
Moscow,,452038
Moscow,,2155983
Moscow,Пугачев,152102361
Moscow,,7661021
Moscow,,93251040
Moscow,,171107811
Moscow,,214492645
,,7529969
Ogre,,43574778
Moscow,,6088191
,,469820933
Moscow,Москва,3991053
Moscow,Москва,39118369
Moscow,,136635945
Illinois City,,352249390
,,426174002
Moscow,Visaginas,267183676
Moscow,,13166147
,,166913604
Moscow,,384624201
,,31123022
Moscow,,25486927
Moscow,,1631830
, Балашиха,26928739
Moscow,,242542184
Moscow,,229303914
,,392488565
Moscow,,232842874
Moscow,,166651515
Moscow,Москва,5826170
Moscow,,57730685
Moscow,Москва,21030534
Moscow,Реутов,80144007
Moscow,,2025097
Moscow,,1762956
Moscow,,25093785
Moscow,"Узбекистан, г. Фергана",42264221
Moscow,,37545629
,,389211807
Moscow,,263251618
Moscow,,287106724
Moscow,,29681320
Ostrogozhsk,,29288112
Moscow,Москва,51439283
,,419227325
Podolsk,,360113854
Moscow,щёлково,265610947
Novorossia,,353429188
Moscow,,67299013
,,4515537
Moscow,,93513430
Moscow,"Москва, Волгоград.",16967382
,,371648225
,,371779298
Moscow,,293398243
Moscow,,3860207
Moscow,Москва,272819958
Moscow,,283043583
Moscow,,302835462
,,370992913
Moscow,,6874903
Moscow,,37545764
,,380561194
Moscow,,173598509
Moscow,Москва,179103540
Moscow,,2549558
Moscow,,70182714
Moscow,Москва,59434814
Moscow,Кемерово,16836433
Moscow,,142141265
Moscow,,264693590
Moscow,,6219610
Moscow,,254076764
Moscow,,2942818
,,315156327
Moscow,,166520684
Moscow,Москва,26929008
Moscow,,28764016
Moscow,,976762
Moscow,,11200379
,,302573434
Moscow,,2549629
Moscow,,360245122
Moscow,Москва,241231750
Moscow,,295888780
Moscow,Москва,471132054
Moscow,,426436507
,,118024095
,,225765281
Moscow,,57075631
Moscow,,315287475
,,243853246
Moscow,,269805505
Moscow,Москва,227076039
Moscow,,95872984
Moscow,Москва,72280029
Moscow,,5040101
Moscow,,441378798
Moscow,,976883
Moscow,,52619254
,,265218040
Moscow,,321579010
,,288286727
Moscow,,174909451
Moscow,Москва,454092814
Moscow,,51963920
Moscow,,183691280
Moscow,,1763347
Moscow,Москва,355526681
Moscow,,9234459
Moscow,,2418720
Moscow,,58517550
,,845878
Moscow,,253683777
Moscow,Москва,42920004
Moscow,,137422926
Simferopol,,201386068
Moscow,,229042260
Domodedovo,,144894044
Moscow,,176744542
Zvenigorod,,9758816
Moscow,,6613090
Moscow,,2812017
Moscow,,2680947
Moscow,,4384883
,,17885314
,,377809027
Moscow,,16705668
Moscow,,4515974
,,394979463
,,13822088
Moscow,,87091346
Moscow,Ступино,50784407
Moscow,,5564570
,,398518429
Moscow,,228518056
Moscow,,583851
,,414116016
,,204925109
Moscow,,54847669
Moscow,,29288646
,,187885776
Moscow,,19196112
Moscow,,7137502
,,445966572
Moscow,,187361519
Moscow,,146991347
Moscow,,257616124
,,294316288
Moscow,Москва,13691138
Moscow,Москва,9365763
Moscow,,337832210
Moscow,,13035794
Klin,,370600222
Moscow,,4778273
Moscow,,8972581
,,344516901
Moscow,,339274039
Moscow,,1501505
Korolyov,,299952460
Moscow,,90630477
Moscow,,202172757
Moscow,,846166
Moscow,,5171547
Moscow,,2943325
Prokopyevsk,,55109984
,,374270306
Moscow,москва,18803043
Moscow,,37415294
Moscow,,4123013
,,114747786
Moscow,,165341579
,,466545036
Moscow,,363129243
Moscow,,2550176
Moscow,,335866273
Moscow,,196929952
Tambov,,28502435
Lesnoy gorodok,,70314405
Moscow,,7137704
Moscow,,144107966
,,369420738
Moscow,"Тверь, Москва, Флоренция",1501635
Moscow,москва,93514181
Moscow,Москва,345696718
,,468380116
Moscow,,393275870
Moscow,,231664099
Moscow,,2812389
,,386329061
Moscow,Москва,19065325
Moscow,,133753329
,,448719345
Moscow,Кривой рог,3467766
Moscow,,36628983
Moscow,,420669955
Moscow,,3074568
Moscow,"Москва, Зеленоград",4909577
Moscow,,584207
Moscow,,161016338
Moscow,,1763860
Moscow, ,346221078
Omsk,Москва,246737432
Moscow,,16443929
Aprelevka,в УФМС сказали что Ленинград:))),322072
,,169404961
,,453962275
Moscow,Москва,65202726
Moscow,Москва,200862261
Alexin,"Алексин, Москва",264694328
Moscow,,2157128
Moscow,,5171791
,,232581717
Accra,,23128662
Moscow,,29944408
Moscow,,19851873
,,434170472
Moscow,,24308333
Mytischi,,313846381
Moscow,,17230449
Moscow,,259975795
Moscow,,121694842
Moscow,,2419337
Moscow,,96397972
Moscow,,10152599
Moscow,,296020642
Moscow,Янгиер,296282787
Moscow,,21686981
Moscow,,584392
Moscow,,322759377
Moscow,,5827281
Moscow,Москва,846546
Moscow,,37546708
Moscow,,22866658
Moscow,Москва,286452451
Moscow,,132180707
Moscow,,299690733
Moscow,,443214592
Moscow,,1895188
Moscow,,420277013
Moscow,,90762018
,,438758181
Moscow,,69004089
Moscow,,6744898
,,352643910
Moscow,,197847888
Moscow,,18410327
Moscow,,29420380
Saint Petersburg,,4123499
Moscow,,7138161
Moscow,,87092083
Moscow,,135457651
Moscow,,116714362
Moscow,,150793083
Moscow,,251456380
Moscow,,2288522
Moscow,,115141518
Moscow,,230615951
,,490793871
Moscow,,1108879
Moscow,Купянск,38464404
Moscow,Москва,200338327
Moscow,,11594648
Moscow,Заволжье,6876057
Moscow,,82242459
Moscow,Буйнакск,14085020
Moscow,Москва,3337123
,,1895333
Moscow,,440855463
Moscow,Москва,259058600
Moscow,Москва,330492858
Moscow,,2550716
Moscow,,143322051
Moscow,,30337990
Moscow,Москва,1895376
Moscow,,8186833
Moscow,москва,250801110
Moscow,,112258013
Moscow,Москва,251980769
Moscow,,482012139
Berdsk,,357624815
Moscow,,185658355
Cheboxary,,9890804
Moscow,,235990004
Moscow,,201518068
Moscow,,178449400
Moscow,Москва,57076732
Moscow,Москва,471657473
Moscow,Москва,94301185
Moscow,Москва,264432658
Moscow,,239135764
Moscow,,1240085
Moscow,Зеленоград,3337241
,Москва,388819994
Moscow,,29551642
Moscow,,11988001
,,433384484
Moscow,,61533220
Zheleznodorozhny (Balashikha),Москва,147647526
Moscow,Кишинёв,21818413
Moscow,Ряжск,261418031
Moscow,Степногорск,84339760
Barnaul,,56552496
Moscow,Москва,25357359
Moscow,,1371185
,,462220340
Moscow,,977977
Moscow,Москва,846908
Moscow,,20900925
Moscow,,278719551
Moscow,,12250180
Moscow,,340585544
Moscow,,182381640
Moscow,,314240078
,,341765203
Moscow,Московский,112258132
Moscow,,170060885
Moscow,,17886298
Moscow,"Кировское, Донецкая Народная Республика, Новороссия.",159181918
Moscow,,4385890
Moscow,,209644643
Moscow,,187755625
Moscow,Москва,337046647
Zheleznodorozhny (Balashikha),,2813049
Moscow,,60540
Los Angeles,,453757
Moscow,,163245189
Moscow,,284355722
Zelenograd,Зеленоград,209120396
Moscow,,133098642
Moscow,,463793299
,,253422740
Moscow,,102034587
Moscow,,281734299
,,436006051
Moscow,Москва,239529132
Dzerzhinsky,,306506939
Moscow,Москва,298249405
,,457895117
Moscow,,319089879
Moscow,,3337437
Moscow,Барнаул,207154400
Moscow,Москва ,351726819
Moscow,,221179111
Moscow,,106360042
Moscow,,173731055
,,458026228
,,289074421
Moscow,,23915767
Gorlovka,,253291771
Dolgoprudny,Бельцы,6483199
Moscow,,5696775
Moscow,,3468551
Moscow,,60679
,,173337866
Moscow,,346483993
Moscow,,3468570
Moscow,,95218974
Saint Petersburg,,202960161
Moscow,Москва,4255010
Moscow,,12381477
Moscow,,132443436
Moscow,,13036852
Moscow,,3075380
Moscow,,21294396
,,217115969
Moscow,,3861827
,,495381833
Moscow,,300084556
Moscow,Москва,71757147
Moscow,Железнодорожный,12250461
Moscow,,392359269
Moscow,,18017637
Moscow,Москва,17231207
Moscow,москва,30076262
Moscow,,5041513
Moscow,,21556582
,,373353840
Moscow,,28503409
Moscow,,250277243
Moscow,,60800
Moscow,,264170880
Moscow,Москва,7794048
Moscow,Ижевск,21294485
Moscow,,47771037
Moscow,Москва,233368995
Moscow,,168488356
Moscow,,19590570
,,371649979
Pyatigorsk,,102297021
Moscow,г. Ставрополь,3075528
Moscow,Москва,88927692
Orekhovo-Zuevo,,263253453
,,8318414
Moscow,,132967886
Balashikha,,341241292
Kaliningrad,фвфыв,51965393
Moscow,,31780305
Moscow,Москва,2289106
Moscow,,241364440
Moscow,,265612761
Moscow,Москва,4910563
Moscow,,423947764
Moscow,,272166390
Moscow,,3468801
Moscow,,3468804
Moscow,,3337733
,,291827212
Moscow,,219606555
Moscow,,327872038
Moscow,,4124202
Moscow,,49475128
Moscow,,181464636
Moscow,,72543805
Moscow,,3206730
Lobnya,,302313035
Moscow,,18673227
Murmansk,Мурманск,101641810
,,485289555
Moscow,,1109590
,Moscow,413724251
Krasnoyarsk,,35974750
Moscow,Москва,3337831
Korolyov,Грозный,147123824
Moscow,Москва,2158194
Moscow,Атырау,3862131
Moscow,,8056443
Moscow,,149089918
Moscow,Москва,100855426
Moscow,,75689618
Moscow,,5435048
Moscow,,8449715
,,472444597
Moscow,,101117633
Moscow,Москва,264171206
,,362868422
Moscow,,46853836
,,386854606
Moscow,,3600089
Moscow,,147255006
Moscow,,3075818
,,466939628
Moscow,,324726521
Moscow,,268889851
Moscow,Москва,11071236
Moscow,,56815374
Moscow,,238743324
Moscow,,409136925
Moscow,,3731228
Moscow,Moscow,5697324
Moscow,,2158383
Moscow,МОСКВА,13299508
Kyiv,Киев,3600180
,,272035639
Moscow,,39120702
Moscow,,169144134
Moscow,,143585100
Moscow,,106753870
Moscow,,80670543
Moscow,,180154194
Moscow,,23916372
Moscow,Мурманск,141356890
Moscow,,34271070
Moscow,,2158436
Moscow,,111472486
,,11857767
Podolsk,,44232555
Moscow,,175173490
,,414117752
Moscow,,301920122
Moscow,,10415994
,,320794493
Moscow,,153022341
Moscow,,2420614
Moscow,Москва,163508108
Moscow,,94564236
Moscow,Саратов,253947793
Novy Urengoy,,252637075
Moscow,Москва,49737638
Moscow,,143060903
Moscow,,16052136
Moscow,,349499307
Moscow,,199159724
,,236646327
Moscow,,98365377
Moscow,,192449
Moscow,Москва,153415627
Moscow,"Пномпень, Камбоджа",192461
Moscow,,13561817
Moscow,,16314330
Moscow,,162983897
Moscow,,716766
Zheleznodorozhny (Balashikha),Орехово-Зуево,196669416
Moscow,,12644335
Troitsk,,4780027
Moscow,,35975164
Moscow,,159576069
Moscow,,245821446
Moscow,,323153929
Murmansk,Краснореченский,3076106
Moscow,,2551826
Moscow,,339144728
Noginsk,,26013739
Moscow,,355528753
Moscow,,272298034
Moscow,,1896497
Moscow,Москва,243068983
Moscow,,85127229
Moscow,,2289727
Moscow,,490795077
Moscow,,54587463
Moscow,,247918665
Moscow,,22212684
Moscow,,11333711
Moscow,,271642712
Moscow,,93646937
Moscow,,429715551
Moscow,Москва,196669549
Moscow,,1896561
Moscow,,205320306
Moscow,,42922104
Moscow,,186052729
Moscow,,393015416
Moscow,,19722366
Moscow,,28766335
Moscow,,196538494
Moscow,МОСКВА,146993278
Moscow,,253685890
Moscow,,22081670
Novosibirsk,Новосибирск,82243718
Moscow,москва,102690960
Moscow,,215937169
Odintsovo,,2945181
,,485159072
Morshansk,,12513442
Moscow,,272429219
Moscow,МОСКВА,96006308
Moscow,,6090918
,,373223593
Moscow,Los Angeles,263123115
Moscow,Москва,55636144
Moscow,,20246709
Moscow,,1896643
Moscow,,59830469
Moscow,Москва,196014277
Moscow,,141226183
Moscow,,240447702
Moscow,,44101874
Moscow,,146993397
,,371650807
Moscow,,115273987
Vladimir,,145944841
,,4124941
Moscow,Москва,167702799
Moscow,,395243808
Moscow,,15790370
Moscow,,176353573
Moscow,,406778154
,,361558320
Moscow,,157217078
,,191689015
Pyrlitsa,,210039100
Moscow,,210694473
,,147124565
Moscow,,403763547
Moscow,москва,373748068
,,246346086
Moscow,,302707047
Moscow,,484503913
Moscow,,3862890
Moscow,,5697899
Moscow,,31781228
Moscow,,25751917
,,79491445
Moscow,,135328120
,,429453697
,,457634182
Moscow,,307425671
Moscow,,6222216
Moscow,,4911501
Moscow,,319222157
Sochi,Сочи,194834839
Moscow,,283832733
,,444920228
Moscow,,64811428
Moscow,,19460522
Moscow,,39121322
Moscow,,8843695
,,356708793
,,389345740
Moscow,,65073613
Moscow,,19460558
Moscow,,7664096
Moscow,москва,74379744
Moscow,,4911584
,,304673251
Moscow,Москва,243069413
Moscow,,102822380
,Москва,5566960
Moscow,,2421234
,,291697139
Moscow,,197325298
Moscow,Москва,29159924
Moscow,Москва,282784244
Moscow,,586236
Moscow,Москва,2945534
Moscow,,172290566
Lyubertsy,,2945561
Moscow,,2814507
,,396030510
Moscow,,37941807
Moscow,Зурбаган,202830389
Moscow,Москва,205058617
Moscow,,187101756
Moscow,,6353471
Moscow,Saratov ,294842945
Moscow,,8712778
Moscow,Коломенская,59961931
Moscow,,46592589
Moscow,,313061966
,,427094607
Moscow,,11072080
Moscow,,52359761
Moscow,,189198932
Moscow,Зеленоград,179499610
Moscow,Серпухов,161411681
Moscow,,2421347
Moscow,Москва,4256362
Moscow,Москва,2290282
Orekhovo-Zuevo,,18149996
Moscow,,242152049
Moscow,г.Воскресенск обл.Московская,220394102
Moscow,,126939767
Moscow,,38597241
Moscow,,193000059
Moscow,,2814588
Moscow,,306901629
Moscow,,17363583
Moscow,,99283585
Moscow,,232583813
,,424211082
,,272036492
Labinsk,,287371917
Moscow,,118026897
Moscow,,7926426
Moscow,,264172187
London,Москва,130871963
Moscow,,62111
Moscow,,91157153
Moscow,Москва,7271075
Moscow,Москва,355005096
Moscow,москва,186708648
Moscow,,235205291
Moscow,норильск,24048308
Moscow,Москва,1503936
Moscow,Москва,332067520
Semey ,Семипалатинск,11465413
,,333378249
Moscow,Москва,18281197
Moscow,,19329781
Moscow,,205845242
Moscow,,4911867
Moscow,,10941182
Moscow,,2159370
Moscow,тамбов,224195341
,,429060881
,,440333084
Moscow,,135721758
Moscow,,1504047
Moscow,,324418
Moscow,,92468040
Moscow,,8844105
,,395244362
,,455537480
Moscow,,67040078
Moscow,,2552655
,,396948304
Ramenskoe,Раменское,148304723
Moscow,,196801364
Moscow,Москва,275182434
Kazan,,3601253
Moscow,,2945898
Moscow,,7140213
,,458945398
Moscow,,83030902
Moscow,,70579067
Moscow,,848767
,,148173698
Moscow,Москва,326431623
Moscow,,357495687
Moscow,,2290571
Moscow,,13169547
Moscow,,2945937
Moscow,,114619284
Ryazan,,207287198
Moscow,,107410337
Moscow,,97711010
Moscow,,10548140
Moscow,Москва,59437996
Moscow,,31257516
Moscow,Москва,68088751
Moscow,,270463916
,,456324020
Moscow,Москва,382530491
Moscow,,848834
Moscow,,279638978
Moscow,,39515077
Moscow,Москва,286061517
,,376370132
Moscow,,91550683
,,368767965
Moscow,,23262177
Moscow,,83162089
Moscow,,306639853
Moscow,,4518900
Moscow,,253948920
Moscow,,66515968
Moscow,Москва,42005507
Volgograd,,231666692
Moscow,,45020166
Moscow,Каспийск,48559112
Moscow,,3339272
Moscow,,21558294
Moscow,,112391190
Moscow,,95089695
Moscow,Москва,17101855
Chelyabinsk,Челябинск ,4256805
